1225154232598376448, tourguideconnor, Wed Feb 05 20:28:25 +0000 2020, -77.014398, 38.898603, @arivice_ i dont watch the show but i thought i'd mention they film in my hometown all the time and they all live a… https://t.co/ewnYVS4IV7 
1225154232619278343, WattzzD, Wed Feb 05 20:28:25 +0000 2020, -89.876449, 32.571032, @McginnKeven @8BrianVogel4 @spiralwrap @Vote_Trump @Larry007Legend @Julie82902847 @FxAxMxBxA @GCaplain… https://t.co/XNB37JFs2g 
1225154232925507584, Cyeraaaa_23, Wed Feb 05 20:28:26 +0000 2020, -97.445173, 35.222301, LMAOO 
1225154232963293186, TheRode_O, Wed Feb 05 20:28:26 +0000 2020, -96.053431, 41.275721, @TheTrueVanguard I find it hilarious when you use off meta weapons in some lobbies. It was a ton of fun back in the… https://t.co/DhAvn939NK 
1225154233072263170, DoodyGiuliani1, Wed Feb 05 20:28:26 +0000 2020, -88.078012, 42.459423, @marshal16954515 @Dangchick1 I would have to see who the goat's running mate is before I commit. Goats don't live long under stress. 
1225154233126793217, IsThatZAE, Wed Feb 05 20:28:26 +0000 2020, -82.985772, 39.994684, Ayo 
1225154233596432384, AmycusBrief, Wed Feb 05 20:28:26 +0000 2020, -122.149768, 47.597856, @ZedtheGamer Joining in this thread to feel normal....SAME. Very same. https://t.co/Ls7ru9uRs0 
1225154233495801857, NewMexicoIAD, Wed Feb 05 20:28:26 +0000 2020, -105.999107, 35.656551, Please join us for 2020 American Indian Day at the Legislature on Friday, February 7! https://t.co/IC66FiA6Dj 
1225154234015940609, Vote4Pedro85, Wed Feb 05 20:28:26 +0000 2020, -87.732013, 41.833585, 😂😂😂😂😂😂 
1225154234192220163, AmandaKeaneTV, Wed Feb 05 20:28:26 +0000 2020, -80.926628, 33.631140, I just broke a nail. My manicure is less than a week old. I’m devastated. 
1225154234188009473, TheIgnantOne, Wed Feb 05 20:28:26 +0000 2020, -79.980689, 40.431389, @CemoniDaGoddess I don’t know why but I hate that emoji lol 
1225154233844097027, fendixxx1, Wed Feb 05 20:28:26 +0000 2020, -84.352444, 33.943457, 😛 
1225154234582216704, iline_janice, Wed Feb 05 20:28:26 +0000 2020, -75.028639, 39.789530, @AYO_GIO Wrong girl pal! 
1225154235446198272, rrossfl, Wed Feb 05 20:28:26 +0000 2020, -80.134986, 26.373976, @sjredmond @curecaster But that’s not what he’s saying. You’re justifying him lying and misrepresenting the facts.… https://t.co/u1cFPUkwsk 
1225154235643260928, ThatsLudaChriss, Wed Feb 05 20:28:26 +0000 2020, -117.462698, 34.108160, @Drakegoat @Jocexherrera https://t.co/vilA9SIj5Q 
1225154235664388100, iAM_RodWill, Wed Feb 05 20:28:26 +0000 2020, -93.666378, 32.524673, All us 😂 
1225154236003938304, chevygangcas, Wed Feb 05 20:28:26 +0000 2020, -118.411907, 34.020789, @Cra_Vee @STEFisDOPE I bet his wife is just as gorgeous 😅 Stay safe, Kings 🦾 
1225154236150763521, ShamelessMuva, Wed Feb 05 20:28:26 +0000 2020, -115.037412, 36.105865, aww thank you 💛 
1225154237082021888, alexadarling_, Wed Feb 05 20:28:27 +0000 2020, -95.584618, 29.893566, I wasn’t ready for this weather 🥴 
1225154237300006913, IleanaGeee, Wed Feb 05 20:28:27 +0000 2020, -122.433195, 45.510141, Why does anyone need to be mad ? Lol this is so stupid, I’d be like “looook looook!!” Hahaha no one needs to be mad… https://t.co/i7JACi6S8s 
1225154237333680128, KassidiAdel, Wed Feb 05 20:28:27 +0000 2020, -117.874032, 33.617638, “Oh. Is that a good thing or a bad thing...”“It’s a good thing.”“okay cool” 
1225154237300015104, RevengeBunny, Wed Feb 05 20:28:27 +0000 2020, -122.568507, 37.983649, ANDY got ADOPTED! 😍😍😍TYSM adopters &amp; Echo Dogs White Shepherd Rescue #IL@reddogsusie @msmorgan1968… https://t.co/jN0DlQ8TX6 
1225154237757378567, LeTempsDunePaix, Wed Feb 05 20:28:27 +0000 2020, -71.671376, 48.588770, OMG OMG OMG!!! Le Sportnographe est de retour! 😱😭😱😭🙆‍♂️🙆‍♂️https://t.co/srSreVB1CJ 
1225154237862219776, jussbryant, Wed Feb 05 20:28:27 +0000 2020, -89.985003, 38.549805, @Plaiboiis @KYRVSS Nah it’s not...I’m not doing cause that too many dicks and not enough vagina but it’s not gay 
1225154237941850117, icschool_online, Wed Feb 05 20:28:27 +0000 2020, -73.820029, 40.948353, Follow your arrow! 🏹 🎯 Winter archery is back on National Girls &amp; Women in Sports Day! We are proud of all of our I… https://t.co/jSqTWCLaXW 
1225154238097108993, Bsnapp1k, Wed Feb 05 20:28:27 +0000 2020, -84.022463, 39.806916, you cute boo 
1225154238252310529, GWResident, Wed Feb 05 20:28:27 +0000 2020, -94.255668, 35.214574, #NationalSigningDay was honored by eleven Greenwood student athletes signing their respective letters of intent.https://t.co/CKpd1dQ8ZR 
1225154238440968192, yosoynewby, Wed Feb 05 20:28:27 +0000 2020, -79.272570, 43.629311, 3 of my fav. co-workers got fired.. I hate it here 
1225154238885638145, WarnerDeana, Wed Feb 05 20:28:27 +0000 2020, -92.131274, 34.751936, @Jeffle @Troutdaletim @truebluesue22g1 @sandyhook @ScottyMath22 So you support your right to a differing opinion but not mine?  Interesting. 
1225154238810071040, nick1011022, Wed Feb 05 20:28:27 +0000 2020, -81.288532, 28.611402, https://t.co/xesuhqJuke 
1225154239594450945, rosyishjess, Wed Feb 05 20:28:27 +0000 2020, -86.441236, 39.766555, @uhuhh0ney I literally wish that there was some procedure that just like erased our minds. That would be grand. The… https://t.co/R4SaLk6F7K 
1225154239674142725, debjshaw, Wed Feb 05 20:28:27 +0000 2020, -83.804475, 27.698682, @ampomata @LaurieSearch Lovely!! 
1225154239757983746, ch0ppedLocs, Wed Feb 05 20:28:27 +0000 2020, -80.846785, 35.209059, ....? Whose mans? 
1225154239074373638, IndianNegra, Wed Feb 05 20:28:27 +0000 2020, -76.650284, 38.290148, https://t.co/2K4s5PDe8K 
1225154238210285571, jillgilardi, Wed Feb 05 20:28:27 +0000 2020, -86.793917, 33.542237, It looks like I’ll be headed towards Pickens County in the WBRC First Alert storm tracker to catch up with a tornad… https://t.co/U6jDoecEUZ 
1225154239804182529, sanctuarybarokc, Wed Feb 05 20:28:27 +0000 2020, -97.552161, 35.482844, See you tomorrow for Karaoke Service at 9pm. https://t.co/sKs5GAd3jV 
1225154240315908099, PorterVersfelt3, Wed Feb 05 20:28:27 +0000 2020, -83.173867, 32.678207, My view from the office may seem gloomy for some, but I find the thick fog here in the southern Appalachian Mountai… https://t.co/6PcfXYJfcw 
1225154240399544320, PenwellTasha, Wed Feb 05 20:28:27 +0000 2020, -82.220932, 39.454067, Prepping for next @awscloud exam before May! #cloudarchitect #lunchandlearn https://t.co/bX7KndPlvf 
1225154240915570694, hanadhashim, Wed Feb 05 20:28:27 +0000 2020, -93.301344, 44.824469, Jheeeez 😬 
1225154241251201026, Wtfjoolee, Wed Feb 05 20:28:28 +0000 2020, -72.618000, 42.204200, This black bath bomb stained the shit out of my tub. Worth it. @ Holyoke, Massachusetts https://t.co/QuT94pi3ss 
1225154241783681024, MGAinDTLA, Wed Feb 05 20:28:28 +0000 2020, -118.411907, 34.020789, @JimmyHemphill Hells yeah! 
1225154241746087936, Danartman, Wed Feb 05 20:28:28 +0000 2020, -74.278855, 40.266520, @JulianneWiley15 @BishopStika He most certainly clarifies it against Trumpist Fascism.. much to your chagrin..… https://t.co/O7aXBNHOtU 
1225154242085818372, BuffyTransue, Wed Feb 05 20:28:28 +0000 2020, -83.804475, 27.698682, @D0N0 @StrikeXGG @therealriou #Giveawaysquad 
1225154242203267074, g__macc, Wed Feb 05 20:28:28 +0000 2020, -73.849441, 40.850347, Single mothers know they got my heart. 
1225154242173898752, JamesonMariah, Wed Feb 05 20:28:28 +0000 2020, -84.433106, 33.767195, @kendrakushh BEEN! I can’t stand her lol. 
1225154241880133632, NikkieDickie, Wed Feb 05 20:28:28 +0000 2020, -166.599693, 23.691364, Go up go up Stellar Lumens. https://t.co/HNX41gaN52 
1225154242379313152, fxvs_, Wed Feb 05 20:28:28 +0000 2020, -118.400884, 33.889487, And the drs I work for keep asking me “ don’t leave! Have you changed your mind yet? “ 
1225154242425622528, LAStrong22, Wed Feb 05 20:28:28 +0000 2020, -77.604684, 41.117936, @NikkiHaley @SpeakerPelosi Tell your president the very same thing 
1225154242434011136, jenna__herrick, Wed Feb 05 20:28:28 +0000 2020, -96.053431, 41.275721, this thread is the most thrilling thing to happen to me in awhile 
1225154242572423177, GivePulseEvents, Wed Feb 05 20:28:28 +0000 2020, -88.821688, 33.456504, #GetInvolved at J.L. King Center Tutoring (Adults) with Mississippi State University https://t.co/qFuo0sNSll #msstate 
